n_hid,inp_scaling,rho,leaky,regul,lag,bias_scaling,solver,washout,n_layers,NRMSE_mean,NRMSE_std
8,1.0,0.9,0.9,0.1,1,,,200,1,66.21920013427734,0.0
16,0.1,0.9,0.9,0.1,1,,,200,1,7.039916515350342,0.0
16,0.2,0.9,0.9,0.1,1,,,200,1,1.061582326889038,0.0
16,0.4,0.9,0.9,0.1,1,,,200,1,0.757159948348999,0.0
16,0.6,0.9,0.9,0.1,1,,,200,1,1.3032366037368774,0.0
16,0.8,0.9,0.9,0.1,1,,,200,1,3.593196392059326,0.0
16,1.0,0.9,0.9,0.1,1,,,200,1,6514.90966796875,0.0
32,0.1,0.9,0.9,0.1,1,,,200,1,30.346967697143555,0.0
32,0.2,0.9,0.9,0.1,1,,,200,1,376.3049621582031,0.0
32,0.4,0.9,0.9,0.1,1,,,200,1,0.849061131477356,0.0
32,0.6,0.9,0.9,0.1,1,,,200,1,714.9837036132812,0.0
32,0.8,0.9,0.9,0.1,1,,,200,1,3685.432861328125,0.0
32,1.0,0.9,0.9,0.1,1,,,200,1,16858.80078125,0.0
64,0.1,0.9,0.9,0.1,1,,,200,1,0.7418463230133057,0.0
64,0.2,0.9,0.9,0.1,1,,,200,1,1.0775995254516602,0.0
64,0.4,0.9,0.9,0.1,1,,,200,1,0.6564937829971313,0.0
64,0.6,0.9,0.9,0.1,1,,,200,1,1597.833984375,0.0
64,0.8,0.9,0.9,0.1,1,,,200,1,30992.09375,0.0
64,1.0,0.9,0.9,0.1,1,,,200,1,688940.75,0.0
128,0.1,0.9,0.9,0.1,1,,,200,1,0.6170519590377808,0.0
128,0.2,0.9,0.9,0.1,1,,,200,1,0.8311760425567627,0.0
128,0.4,0.9,0.9,0.1,1,,,200,1,0.625244140625,0.0
128,0.6,0.9,0.9,0.1,1,,,200,1,1728.2869873046875,0.0
128,0.8,0.9,0.9,0.1,1,,,200,1,13.000530242919922,0.0
128,1.0,0.9,0.9,0.1,1,,,200,1,15029.1533203125,0.0
256,0.1,0.9,0.9,0.1,1,,,200,1,0.7562841773033142,0.0
256,0.2,0.9,0.9,0.1,1,,,200,1,0.8193801641464233,0.0
256,0.4,0.9,0.9,0.1,1,,,200,1,9.10510540008545,0.0
256,0.6,0.9,0.9,0.1,1,,,200,1,197.93316650390625,0.0
256,0.8,0.9,0.9,0.1,1,,,200,1,2303.15283203125,0.0
256,1.0,0.9,0.9,0.1,1,,,200,1,29.846942901611328,0.0
4,0.1,0.9,0.9,0.5,1,,,200,1,4.28589391708374,0.0
4,0.2,0.9,0.9,0.5,1,,,200,1,5.125812530517578,0.0
4,0.4,0.9,0.9,0.5,1,,,200,1,19.37828063964844,0.0
4,0.6,0.9,0.9,0.5,1,,,200,1,70.78727722167969,0.0
4,0.8,0.9,0.9,0.5,1,,,200,1,194.3780517578125,0.0
4,1.0,0.9,0.9,0.5,1,,,200,1,232.5627288818359,0.0
8,0.1,0.9,0.9,0.5,1,,,200,1,0.6988540291786194,0.0
8,0.2,0.9,0.9,0.5,1,,,200,1,0.9650079607963562,0.0
8,0.4,0.9,0.9,0.5,1,,,200,1,0.9415647387504578,0.0
8,0.6,0.9,0.9,0.5,1,,,200,1,0.9198872447013856,0.0
8,0.8,0.9,0.9,0.5,1,,,200,1,54.179691314697266,0.0
8,1.0,0.9,0.9,0.5,1,,,200,1,65.81472778320312,0.0
16,0.1,0.9,0.9,0.5,1,,,200,1,7.107498645782471,0.0
16,0.2,0.9,0.9,0.5,1,,,200,1,1.0621109008789062,0.0
16,0.4,0.9,0.9,0.5,1,,,200,1,0.755152702331543,0.0
16,0.6,0.9,0.9,0.5,1,,,200,1,1.2990827560424805,0.0
16,0.8,0.9,0.9,0.5,1,,,200,1,10.91120147705078,0.0
16,1.0,0.9,0.9,0.5,1,,,200,1,6515.20849609375,0.0
32,0.1,0.9,0.9,0.5,1,,,200,1,0.8130620718002319,0.0
32,0.2,0.9,0.9,0.5,1,,,200,1,268.16522216796875,0.0
32,0.4,0.9,0.9,0.5,1,,,200,1,0.6979669332504272,0.0
32,0.6,0.9,0.9,0.5,1,,,200,1,685.0573120117188,0.0
32,0.8,0.9,0.9,0.5,1,,,200,1,3563.25146484375,0.0
32,1.0,0.9,0.9,0.5,1,,,200,1,16143.6865234375,0.0
64,0.1,0.9,0.9,0.5,1,,,200,1,0.7205310463905334,0.0
64,0.2,0.9,0.9,0.5,1,,,200,1,2.3243236541748047,0.0
64,0.4,0.9,0.9,0.5,1,,,200,1,3.316033363342285,0.0
64,0.6,0.9,0.9,0.5,1,,,200,1,484.7981872558594,0.0
64,0.8,0.9,0.9,0.5,1,,,200,1,22101.685546875,0.0
64,1.0,0.9,0.9,0.5,1,,,200,1,161480.4375,0.0
128,0.1,0.9,0.9,0.5,1,,,200,1,0.6202910542488098,0.0
128,0.2,0.9,0.9,0.5,1,,,200,1,0.6934192776679993,0.0
128,0.4,0.9,0.9,0.5,1,,,200,1,0.6286664605140686,0.0
128,0.6,0.9,0.9,0.5,1,,,200,1,685.8272705078125,0.0
128,0.8,0.9,0.9,0.5,1,,,200,1,14.685401916503906,0.0
128,1.0,0.9,0.9,0.5,1,,,200,1,17360.8203125,0.0
256,0.1,0.9,0.9,0.5,1,,,200,1,0.73936527967453,0.0
256,0.2,0.9,0.9,0.5,1,,,200,1,0.7568411231040955,0.0
256,0.4,0.9,0.9,0.5,1,,,200,1,0.7009066939353943,0.0
256,0.6,0.9,0.9,0.5,1,,,200,1,466.833251953125,0.0
256,0.8,0.9,0.9,0.5,1,,,200,1,11.172530174255373,0.0
256,1.0,0.9,0.9,0.5,1,,,200,1,11698.763671875,0.0
4,0.1,0.9,1.0,0.0001,1,,,200,1,5.587882995605469,0.0
4,0.2,0.9,1.0,0.0001,1,,,200,1,7.874725341796875,0.0
4,0.4,0.9,1.0,0.0001,1,,,200,1,0.5249537229537964,0.0
4,0.6,0.9,1.0,0.0001,1,,,200,1,132.53555297851562,0.0
4,0.8,0.9,1.0,0.0001,1,,,200,1,1.168692111968994,0.0
4,1.0,0.9,1.0,0.0001,1,,,200,1,1.0971581935882568,0.0
8,0.1,0.9,1.0,0.0001,1,,,200,1,1.0632402896881104,0.0
8,0.2,0.9,1.0,0.0001,1,,,200,1,0.8972298502922058,0.0
8,0.4,0.9,1.0,0.0001,1,,,200,1,0.9645851254463196,0.0
8,0.6,0.9,1.0,0.0001,1,,,200,1,0.8966900110244751,0.0
8,0.8,0.9,1.0,0.0001,1,,,200,1,0.8560215830802917,0.0
8,1.0,0.9,1.0,0.0001,1,,,200,1,0.840067982673645,0.0
16,0.1,0.9,1.0,0.0001,1,,,200,1,7.944774627685547,0.0
16,0.2,0.9,1.0,0.0001,1,,,200,1,1.0488643646240234,0.0
16,0.4,0.9,1.0,0.0001,1,,,200,1,0.9905919432640076,0.0
16,0.6,0.9,1.0,0.0001,1,,,200,1,0.9909352660179138,0.0
16,0.8,0.9,1.0,0.0001,1,,,200,1,0.9669310450553894,0.0
16,1.0,0.9,1.0,0.0001,1,,,200,1,0.9484053254127502,0.0
32,0.1,0.9,1.0,0.0001,1,,,200,1,53.46687316894531,0.0
32,0.2,0.9,1.0,0.0001,1,,,200,1,414.28717041015625,0.0
32,0.4,0.9,1.0,0.0001,1,,,200,1,0.6100528836250305,0.0
32,0.6,0.9,1.0,0.0001,1,,,200,1,0.6297996044158936,0.0
32,0.8,0.9,1.0,0.0001,1,,,200,1,0.6281759738922119,0.0
32,1.0,0.9,1.0,0.0001,1,,,200,1,0.6248990893363953,0.0
64,0.1,0.9,1.0,0.0001,1,,,200,1,0.9766932129859924,0.0
64,0.2,0.9,1.0,0.0001,1,,,200,1,31.858125686645508,0.0
64,0.4,0.9,1.0,0.0001,1,,,200,1,10.544543266296388,0.0
64,0.6,0.9,1.0,0.0001,1,,,200,1,1157.371337890625,0.0
64,0.8,0.9,1.0,0.0001,1,,,200,1,1367.71044921875,0.0
64,1.0,0.9,1.0,0.0001,1,,,200,1,93985.703125,0.0
128,0.1,0.9,1.0,0.0001,1,,,200,1,2.0180835723876953,0.0
128,0.2,0.9,1.0,0.0001,1,,,200,1,1.9982062578201296,0.0
128,0.4,0.9,1.0,0.0001,1,,,200,1,0.5977705717086792,0.0
128,0.6,0.9,1.0,0.0001,1,,,200,1,0.5179776549339294,0.0
128,0.8,0.9,1.0,0.0001,1,,,200,1,0.5820230841636658,0.0
128,1.0,0.9,1.0,0.0001,1,,,200,1,20619.65625,0.0
256,0.1,0.9,1.0,0.0001,1,,,200,1,0.7691382169723511,0.0
256,0.2,0.9,1.0,0.0001,1,,,200,1,0.7162772417068481,0.0
256,0.4,0.9,1.0,0.0001,1,,,200,1,1608.6785888671875,0.0
256,0.6,0.9,1.0,0.0001,1,,,200,1,12754.287109375,0.0
256,0.8,0.9,1.0,0.0001,1,,,200,1,0.5978415012359619,0.0
256,1.0,0.9,1.0,0.0001,1,,,200,1,677027.25,0.0
4,0.1,0.9,1.0,0.001,1,,,200,1,5.58786153793335,0.0
4,0.2,0.9,1.0,0.001,1,,,200,1,7.874692440032959,0.0
4,0.4,0.9,1.0,0.001,1,,,200,1,0.5249537229537964,0.0
4,0.6,0.9,1.0,0.001,1,,,200,1,132.53472900390625,0.0
4,0.8,0.9,1.0,0.001,1,,,200,1,1.1686917543411257,0.0
4,1.0,0.9,1.0,0.001,1,,,200,1,1.0971580743789673,0.0
8,0.1,0.9,1.0,0.001,1,,,200,1,1.0632312297821045,0.0
8,0.2,0.9,1.0,0.001,1,,,200,1,0.8972221612930298,0.0
8,0.4,0.9,1.0,0.001,1,,,200,1,0.9645830392837524,0.0
8,0.6,0.9,1.0,0.001,1,,,200,1,0.8966893553733826,0.0
8,0.8,0.9,1.0,0.001,1,,,200,1,0.8560214042663574,0.0
8,1.0,0.9,1.0,0.001,1,,,200,1,0.840067982673645,0.0
16,0.1,0.9,1.0,0.001,1,,,200,1,7.944762229919434,0.0
16,0.2,0.9,1.0,0.001,1,,,200,1,1.048860788345337,0.0
16,0.4,0.9,1.0,0.001,1,,,200,1,0.9905912280082704,0.0
16,0.6,0.9,1.0,0.001,1,,,200,1,0.9909339547157288,0.0
16,0.8,0.9,1.0,0.001,1,,,200,1,0.9669297933578492,0.0
16,1.0,0.9,1.0,0.001,1,,,200,1,0.9484041929244996,0.0
32,0.1,0.9,1.0,0.001,1,,,200,1,53.25319290161133,0.0
32,0.2,0.9,1.0,0.001,1,,,200,1,413.6408386230469,0.0
32,0.4,0.9,1.0,0.001,1,,,200,1,0.6100269556045532,0.0
32,0.6,0.9,1.0,0.001,1,,,200,1,0.6297961473464966,0.0
32,0.8,0.9,1.0,0.001,1,,,200,1,0.6281746625900269,0.0
32,1.0,0.9,1.0,0.001,1,,,200,1,0.6249008774757385,0.0
64,0.1,0.9,1.0,0.001,1,,,200,1,0.9817234873771667,0.0
64,0.2,0.9,1.0,0.001,1,,,200,1,31.622652053833008,0.0
64,0.4,0.9,1.0,0.001,1,,,200,1,11.696763038635254,0.0
64,0.6,0.9,1.0,0.001,1,,,200,1,1153.9693603515625,0.0
64,0.8,0.9,1.0,0.001,1,,,200,1,1360.22509765625,0.0
64,1.0,0.9,1.0,0.001,1,,,200,1,93272.5234375,0.0
128,0.1,0.9,1.0,0.001,1,,,200,1,1.6892799139022827,0.0
128,0.2,0.9,1.0,0.001,1,,,200,1,0.9947827458381652,0.0
128,0.4,0.9,1.0,0.001,1,,,200,1,0.5978736877441406,0.0
128,0.6,0.9,1.0,0.001,1,,,200,1,0.5182273387908936,0.0
128,0.8,0.9,1.0,0.001,1,,,200,1,0.5820612907409668,0.0
128,1.0,0.9,1.0,0.001,1,,,200,1,21520.83203125,0.0
256,0.1,0.9,1.0,0.001,1,,,200,1,0.750883936882019,0.0
256,0.2,0.9,1.0,0.001,1,,,200,1,0.6890565752983093,0.0
256,0.4,0.9,1.0,0.001,1,,,200,1,300.3416748046875,0.0
256,0.6,0.9,1.0,0.001,1,,,200,1,0.6162055730819702,0.0
256,0.8,0.9,1.0,0.001,1,,,200,1,0.6023416519165039,0.0
256,1.0,0.9,1.0,0.001,1,,,200,1,242717.859375,0.0
4,0.1,0.9,1.0,0.01,1,,,200,1,5.587699890136719,0.0
4,0.2,0.9,1.0,0.01,1,,,200,1,7.87442684173584,0.0
4,0.4,0.9,1.0,0.01,1,,,200,1,0.5249539017677307,0.0
4,0.6,0.9,1.0,0.01,1,,,200,1,132.52780151367188,0.0
4,0.8,0.9,1.0,0.01,1,,,200,1,1.1686897277832031,0.0
4,1.0,0.9,1.0,0.01,1,,,200,1,1.0971579551696775,0.0
8,0.1,0.9,1.0,0.01,1,,,200,1,1.0631593465805054,0.0
8,0.2,0.9,1.0,0.01,1,,,200,1,0.8971503973007202,0.0
8,0.4,0.9,1.0,0.01,1,,,200,1,0.9645625352859496,0.0
8,0.6,0.9,1.0,0.01,1,,,200,1,0.8966838121414185,0.0
8,0.8,0.9,1.0,0.01,1,,,200,1,0.8560210466384888,0.0
8,1.0,0.9,1.0,0.01,1,,,200,1,0.8400678634643555,0.0
16,0.1,0.9,1.0,0.01,1,,,200,1,7.944156646728516,0.0
16,0.2,0.9,1.0,0.01,1,,,200,1,1.0488483905792236,0.0
16,0.4,0.9,1.0,0.01,1,,,200,1,0.9905855655670166,0.0
16,0.6,0.9,1.0,0.01,1,,,200,1,0.9909231066703796,0.0
16,0.8,0.9,1.0,0.01,1,,,200,1,0.9669193625450134,0.0
16,1.0,0.9,1.0,0.01,1,,,200,1,0.9483966827392578,0.0
32,0.1,0.9,1.0,0.01,1,,,200,1,51.823848724365234,0.0
32,0.2,0.9,1.0,0.01,1,,,200,1,409.1888122558594,0.0
32,0.4,0.9,1.0,0.01,1,,,200,1,0.6098183989524841,0.0
32,0.6,0.9,1.0,0.01,1,,,200,1,0.6297780871391296,0.0
32,0.8,0.9,1.0,0.01,1,,,200,1,0.6281726956367493,0.0
32,1.0,0.9,1.0,0.01,1,,,200,1,0.6249136924743652,0.0
64,0.1,0.9,1.0,0.01,1,,,200,1,0.9089300632476808,0.0
64,0.2,0.9,1.0,0.01,1,,,200,1,30.16661262512207,0.0
64,0.4,0.9,1.0,0.01,1,,,200,1,6.368016719818115,0.0
64,0.6,0.9,1.0,0.01,1,,,200,1,6051.05859375,0.0
64,0.8,0.9,1.0,0.01,1,,,200,1,1290.2999267578125,0.0
64,1.0,0.9,1.0,0.01,1,,,200,1,82171.390625,0.0
128,0.1,0.9,1.0,0.01,1,,,200,1,1.2991459369659424,0.0
128,0.2,0.9,1.0,0.01,1,,,200,1,5.769608497619629,0.0
128,0.4,0.9,1.0,0.01,1,,,200,1,5.817611217498779,0.0
128,0.6,0.9,1.0,0.01,1,,,200,1,5369.15234375,0.0
128,0.8,0.9,1.0,0.01,1,,,200,1,0.5819690823554993,0.0
128,1.0,0.9,1.0,0.01,1,,,200,1,31.703615188598633,0.0
256,0.1,0.9,1.0,0.01,1,,,200,1,0.7617241144180298,0.0
256,0.2,0.9,1.0,0.01,1,,,200,1,0.7190190553665161,0.0
256,0.4,0.9,1.0,0.01,1,,,200,1,0.7681382894515991,0.0
256,0.6,0.9,1.0,0.01,1,,,200,1,395.45751953125,0.0
256,0.8,0.9,1.0,0.01,1,,,200,1,0.622714638710022,0.0
256,1.0,0.9,1.0,0.01,1,,,200,1,15855.9306640625,0.0
4,0.1,0.9,1.0,0.1,1,,,200,1,5.586101531982422,0.0
4,0.2,0.9,1.0,0.1,1,,,200,1,7.87177038192749,0.0
4,0.4,0.9,1.0,0.1,1,,,200,1,0.5249549150466919,0.0
4,0.6,0.9,1.0,0.1,1,,,200,1,132.45803833007812,0.0
4,0.8,0.9,1.0,0.1,1,,,200,1,1.1686643362045288,0.0
4,1.0,0.9,1.0,0.1,1,,,200,1,1.097156047821045,0.0
8,0.1,0.9,1.0,0.1,1,,,200,1,1.0624083280563354,0.0
8,0.2,0.9,1.0,0.1,1,,,200,1,0.8964582681655884,0.0
8,0.4,0.9,1.0,0.1,1,,,200,1,0.9643548727035522,0.0
8,0.6,0.9,1.0,0.1,1,,,200,1,0.8966268301010132,0.0
8,0.8,0.9,1.0,0.1,1,,,200,1,0.8560140132904053,0.0
8,1.0,0.9,1.0,0.1,1,,,200,1,0.840065062046051,0.0
16,0.1,0.9,1.0,0.1,1,,,200,1,7.93947172164917,0.0
16,0.2,0.9,1.0,0.1,1,,,200,1,1.0487112998962402,0.0
16,0.4,0.9,1.0,0.1,1,,,200,1,0.9905309081077576,0.0
16,0.6,0.9,1.0,0.1,1,,,200,1,0.9908127188682556,0.0
16,0.8,0.9,1.0,0.1,1,,,200,1,0.9668179154396056,0.0
16,1.0,0.9,1.0,0.1,1,,,200,1,0.948316752910614,0.0
32,0.1,0.9,1.0,0.1,1,,,200,1,39.67010116577149,0.0
32,0.2,0.9,1.0,0.1,1,,,200,1,366.1911926269531,0.0
32,0.4,0.9,1.0,0.1,1,,,200,1,0.6079397201538086,0.0
32,0.6,0.9,1.0,0.1,1,,,200,1,0.6296036243438721,0.0
32,0.8,0.9,1.0,0.1,1,,,200,1,0.6281503438949585,0.0
32,1.0,0.9,1.0,0.1,1,,,200,1,0.6250287890434265,0.0
64,0.1,0.9,1.0,0.1,1,,,200,1,0.6476861238479614,0.0
64,0.2,0.9,1.0,0.1,1,,,200,1,21.06434631347656,0.0
64,0.4,0.9,1.0,0.1,1,,,200,1,6.074832439422607,0.0
64,0.6,0.9,1.0,0.1,1,,,200,1,16.42671775817871,0.0
64,0.8,0.9,1.0,0.1,1,,,200,1,372.0553894042969,0.0
64,1.0,0.9,1.0,0.1,1,,,200,1,491882.5,0.0
128,0.1,0.9,1.0,0.1,1,,,200,1,0.7411613464355469,0.0
128,0.2,0.9,1.0,0.1,1,,,200,1,0.6665192246437073,0.0
128,0.4,0.9,1.0,0.1,1,,,200,1,12.012211799621582,0.0
128,0.6,0.9,1.0,0.1,1,,,200,1,1880.478515625,0.0
128,0.8,0.9,1.0,0.1,1,,,200,1,9.601396560668944,0.0
128,1.0,0.9,1.0,0.1,1,,,200,1,14.6976318359375,0.0
256,0.1,0.9,1.0,0.1,1,,,200,1,0.7641927599906921,0.0
256,0.2,0.9,1.0,0.1,1,,,200,1,0.8168690800666809,0.0
256,0.4,0.9,1.0,0.1,1,,,200,1,2.2485969066619873,0.0
256,0.6,0.9,1.0,0.1,1,,,200,1,192.68072509765625,0.0
256,0.8,0.9,1.0,0.1,1,,,200,1,0.622403621673584,0.0
256,1.0,0.9,1.0,0.1,1,,,200,1,29064.12109375,0.0
4,0.1,0.9,1.0,0.5,1,,,200,1,5.579000473022461,0.0
4,0.2,0.9,1.0,0.5,1,,,200,1,7.8600029945373535,0.0
4,0.4,0.9,1.0,0.5,1,,,200,1,0.5249610543251038,0.0
4,0.6,0.9,1.0,0.5,1,,,200,1,132.1492919921875,0.0
4,0.8,0.9,1.0,0.5,1,,,200,1,1.1685473918914795,0.0
4,1.0,0.9,1.0,0.5,1,,,200,1,1.097145676612854,0.0
8,0.1,0.9,1.0,0.5,1,,,200,1,1.0588022470474243,0.0
8,0.2,0.9,1.0,0.5,1,,,200,1,0.8943962454795837,0.0
8,0.4,0.9,1.0,0.5,1,,,200,1,0.9634594321250916,0.0
8,0.6,0.9,1.0,0.5,1,,,200,1,0.8963811993598938,0.0
8,0.8,0.9,1.0,0.5,1,,,200,1,0.8559830784797668,0.0
8,1.0,0.9,1.0,0.5,1,,,200,1,0.8400517702102661,0.0
16,0.1,0.9,1.0,0.5,1,,,200,1,7.923354148864746,0.0
16,0.2,0.9,1.0,0.5,1,,,200,1,1.0480830669403076,0.0
16,0.4,0.9,1.0,0.5,1,,,200,1,0.9902899861335754,0.0
16,0.6,0.9,1.0,0.5,1,,,200,1,0.9903289675712584,0.0
16,0.8,0.9,1.0,0.5,1,,,200,1,0.96637225151062,0.0
16,1.0,0.9,1.0,0.5,1,,,200,1,0.9479674696922302,0.0
32,0.1,0.9,1.0,0.5,1,,,200,1,26.026138305664062,0.0
32,0.2,0.9,1.0,0.5,1,,,200,1,249.68069458007812,0.0
32,0.4,0.9,1.0,0.5,1,,,200,1,0.6031127572059631,0.0
32,0.6,0.9,1.0,0.5,1,,,200,1,0.6289545893669128,0.0
32,0.8,0.9,1.0,0.5,1,,,200,1,0.6280436515808105,0.0
32,1.0,0.9,1.0,0.5,1,,,200,1,0.625408947467804,0.0
64,0.1,0.9,1.0,0.5,1,,,200,1,0.7428882122039795,0.0
64,0.2,0.9,1.0,0.5,1,,,200,1,13.664575576782228,0.0
64,0.4,0.9,1.0,0.5,1,,,200,1,12.804953575134276,0.0
64,0.6,0.9,1.0,0.5,1,,,200,1,2318.568603515625,0.0
64,0.8,0.9,1.0,0.5,1,,,200,1,12062.1767578125,0.0
64,1.0,0.9,1.0,0.5,1,,,200,1,1215.383056640625,0.0
128,0.1,0.9,1.0,0.5,1,,,200,1,0.6963456273078918,0.0
128,0.2,0.9,1.0,0.5,1,,,200,1,0.6741780638694763,0.0
128,0.4,0.9,1.0,0.5,1,,,200,1,0.6270379424095154,0.0
128,0.6,0.9,1.0,0.5,1,,,200,1,41.18700408935547,0.0
128,0.8,0.9,1.0,0.5,1,,,200,1,5.769161224365234,0.0
128,1.0,0.9,1.0,0.5,1,,,200,1,30064.384765625,0.0
256,0.1,0.9,1.0,0.5,1,,,200,1,0.7377429604530334,0.0
256,0.2,0.9,1.0,0.5,1,,,200,1,0.8496593832969666,0.0
256,0.4,0.9,1.0,0.5,1,,,200,1,14.582002639770508,0.0
256,0.6,0.9,1.0,0.5,1,,,200,1,0.5799474716186523,0.0
256,0.8,0.9,1.0,0.5,1,,,200,1,0.6289079785346985,0.0
256,1.0,0.9,1.0,0.5,1,,,200,1,34818.01953125,0.0
2000,0.014,0.9,0.5,1e-06,1,,,200,1,0.7709265351295471,0.0
256,0.014,0.9,0.5,1e-06,1,,,200,1,1.087566614151001,0.0
2000,0.014,1.1,0.5,1e-06,1,,,200,1,0.8720712661743164,0.0
2000,0.014,0.9,0.1,1e-06,1,,,200,1,31.71683120727539,0.0
2000,0.014,0.9,0.9,1e-06,1,,,200,1,0.7588119506835938,0.0
2000,0.014,0.9,0.9,1e-06,1,,,200,1,0.7170871496200562,0.0
256,0.014,0.9,0.9,1e-06,1,,,200,1,0.7034484148025513,0.0
2000,0.014,0.9,0.9,1e-06,1,,,200,1,0.7480151653289795,0.0
2000,0.014,0.9,0.5,1e-06,1,,,200,1,0.7145848274230957,0.0
256,0.014,0.9,0.9,1e-06,1,,,200,1,0.7034484148025513,0.0
256,0.014,0.9,0.9,1e-06,1,,,200,1,4.936956088386069e-07,0.0
256,0.1,0.8,0.1,0.001,1,,,200,1,3.5543554986361414e-05,0.0
256,0.014,0.9,0.9,1e-06,1,,,200,1,4.936956088386069e-07,0.0
256,0.014,0.9,0.9,1e-06,1,,,200,1,4.936956088386069e-07,0.0
256,0.012,0.9,0.9,1e-06,1,,,200,1,7.478275279027002e-07,0.0
256,0.012,0.9,0.9,1e-06,1,,,200,1,0.711797833442688,0.0
256,0.014,0.9,0.9,1e-06,1,,,200,1,0.7034484148025513,0.0
256,0.014,0.9,0.9,1e-06,1,,,200,1,0.7034484148025513,0.0
256,0.014,0.9,0.9,1e-06,1,,,200,1,0.7034484148025513,0.0
256,0.014,0.9,0.9,1e-06,1,,,200,1,0.7034484148025513,0.0
256,0.014,0.9,0.9,1e-06,1,,,200,1,0.7034484148025513,0.0
256,0.014,0.9,0.9,1e-06,1,,,200,1,0.7034484148025513,0.0
256,0.014,0.9,0.9,1e-06,1,,,200,1,0.7034484148025513,0.0
256,0.014,0.9,0.9,1e-06,1,,,200,1,0.692312479019165,0.0
256,0.014,0.9,0.9,1e-06,1,,,200,1,0.7006451487541199,0.0
256,0.014,0.9,0.9,1e-06,1,,,200,1,0.7006451487541199,0.0
256,0.014,0.9,0.9,1e-06,1,,,200,1,0.7034484148025513,0.0
256,0.014,0.9,0.9,1e-06,1,,,200,1,4.936956088386069e-07,0.0
256,0.014,0.9,0.9,1e-06,1,,,200,1,4.936956088386069e-07,0.0
256,0.014,0.9,0.9,1e-06,1,,,200,1,4.936956088386069e-07,0.0
256,0.014,0.9,0.9,1e-06,1,,,200,1,4.936956088386069e-07,0.0
256,0.014,0.9,0.9,1e-06,1,,,200,1,0.7034484148025513,0.0
256,0.014,0.9,0.9,1e-06,1,,,200,1,0.7034484148025513,0.0
256,0.014,0.9,0.9,1e-06,1,,,200,1,0.7034484148025513,0.0
16,0.1,0.8,0.3,0.0001,1,,,200,1,0.0063555734232068,0.0
16,0.1,0.8,0.3,0.0001,1,,,200,1,0.5823262929916382,0.0
256,0.014,0.9,0.9,1e-06,1,,,200,1,0.7034484148025513,0.0
256,0.014,0.9,0.9,1e-06,1,,,200,1,0.7034484148025513,0.0
512,0.014,0.9,0.9,1e-06,1,,,200,1,0.7454386353492737,0.0
128,0.014,0.9,0.9,1e-06,1,,,200,1,0.7612716555595398,0.0
256,0.01,0.9,0.9,1e-06,1,,,200,1,0.6829184889793396,0.0
256,0.005,0.9,0.9,1e-06,1,,,200,1,0.7592111229896545,0.0
256,0.014,0.9,0.9,1e-06,1,,,200,1,0.7034484148025513,0.0
256,0.012,0.9,0.9,1e-06,1,,,200,1,0.711797833442688,0.0
256,0.01,0.9,0.9,1e-06,1,,,200,1,0.6829184889793396,0.0
256,0.014,0.9,0.9,1e-06,1,,,100,1,0.7601484060287476,0.0
256,0.014,0.9,0.9,1e-06,1,,,400,1,0.7189866900444031,0.0
256,0.014,0.9,0.9,1e-05,1,,,200,1,0.7309777736663818,0.0
256,0.014,0.9,0.9,4e-06,1,,,200,1,0.7212387919425964,0.0
256,0.014,0.9,0.95,1e-06,1,,,200,1,0.7410112023353577,0.0
256,0.014,0.9,0.85,1e-06,1,,,200,1,0.7310872077941895,0.0
256,0.014,0.95,0.9,1e-06,1,,,200,1,0.7268506288528442,0.0
256,0.014,0.9,0.9,1e-06,1,,,200,1,0.7034484148025513,0.0
100,0.009,0.8,0.7,1e-06,1,,,200,1,0.7252788543701172,0.0
100,0.01,0.8,0.7,1e-06,1,,,200,1,0.7063090205192566,0.0
100,0.011,0.8,0.7,1e-06,1,,,200,1,0.7467573881149292,0.0
100,0.012,0.8,0.7,1e-06,1,,,200,1,0.7146665453910828,0.0
200,0.009,0.8,0.7,1e-06,1,,,200,1,0.7541436553001404,0.0
200,0.01,0.8,0.7,1e-06,1,,,200,1,0.7467767596244812,0.0
200,0.011,0.8,0.7,1e-06,1,,,200,1,0.7542928457260132,0.0
200,0.012,0.8,0.7,1e-06,1,,,200,1,0.7568572759628296,0.0
256,0.009,0.8,0.7,1e-06,1,,,200,1,0.7688072919845581,0.0
256,0.01,0.8,0.7,1e-06,1,,,200,1,0.7702815532684326,0.0
256,0.011,0.8,0.7,1e-06,1,,,200,1,0.766949474811554,0.0
256,0.012,0.8,0.7,1e-06,1,,,200,1,0.7489797472953796,0.0
300,0.009,0.8,0.7,1e-06,1,,,200,1,0.69893878698349,0.0
300,0.01,0.8,0.7,1e-06,1,,,200,1,0.6370092034339905,0.0
300,0.011,0.8,0.7,1e-06,1,,,200,1,0.6039837598800659,0.0
300,0.012,0.8,0.7,1e-06,1,,,200,1,0.5972464084625244,0.0
100,0.009,0.8,0.7,2e-06,1,,,200,1,0.7142743468284607,0.0
100,0.01,0.8,0.7,2e-06,1,,,200,1,0.7330267429351807,0.0
100,0.011,0.8,0.7,2e-06,1,,,200,1,0.7321648001670837,0.0
100,0.012,0.8,0.7,2e-06,1,,,200,1,0.7481583952903748,0.0
200,0.009,0.8,0.7,2e-06,1,,,200,1,0.7668253779411316,0.0
200,0.01,0.8,0.7,2e-06,1,,,200,1,0.7424619793891907,0.0
